Country,City,AvgTemperatureFahrenheit,Date,Month,Year
US,Washington,46.4,2004-04-04,4,2004
US,Washington,39.8,2004-04-05,4,2004
US,Washington,46.3,2004-04-06,4,2004
US,Washington,60.1,2004-04-07,4,2004
US,Washington,53.5,2004-04-08,4,2004
US,Washington,52.9,2004-04-09,4,2004
US,Washington,55.6,2004-04-10,4,2004
US,Washington,50.0,2004-04-11,4,2004
US,Washington,45.8,2004-04-12,4,2004
US,Washington,46.9,2004-04-13,4,2004
US,Washington,49.5,2004-04-14,4,2004
US,Washington,53.1,2004-04-15,4,2004
US,Washington,52.6,2004-04-16,4,2004
US,Washington,59.6,2004-04-17,4,2004
US,Washington,69.8,2004-04-18,4,2004
US,Washington,72.9,2004-04-19,4,2004
US,Washington,76.0,2004-04-20,4,2004
US,Washington,66.6,2004-04-21,4,2004
US,Washington,71.3,2004-04-22,4,2004
US,Washington,71.1,2004-04-23,4,2004
US,Washington,65.3,2004-04-24,4,2004
US,Washington,61.6,2004-04-25,4,2004
US,Washington,62.7,2004-04-26,4,2004
US,Washington,58.2,2004-04-27,4,2004
US,Washington,50.1,2004-04-28,4,2004
US,Washington,61.5,2004-04-29,4,2004
US,Washington,66.4,2004-04-30,4,2004
US,Washington,68.6,2004-05-01,5,2004
US,Washington,70.7,2004-05-02,5,2004
US,Washington,54.6,2004-05-03,5,2004
US,Washington,52.4,2004-05-04,5,2004
US,Washington,58.6,2004-05-05,5,2004
US,Washington,62.3,2004-05-06,5,2004
US,Washington,70.1,2004-05-07,5,2004
US,Washington,63.8,2004-05-08,5,2004
US,Washington,64.5,2004-05-09,5,2004
US,Washington,74.4,2004-05-10,5,2004
US,Washington,77.7,2004-05-11,5,2004
US,Washington,76.2,2004-05-12,5,2004
US,Washington,76.0,2004-05-13,5,2004
US,Washington,77.7,2004-05-14,5,2004
US,Washington,77.8,2004-05-15,5,2004
US,Washington,73.3,2004-05-16,5,2004
US,Washington,75.1,2004-05-17,5,2004
US,Washington,74.2,2004-05-18,5,2004
US,Washington,72.0,2004-05-19,5,2004
US,Washington,69.1,2004-05-20,5,2004
US,Washington,73.8,2004-05-21,5,2004
US,Washington,76.8,2004-05-22,5,2004
US,Washington,81.1,2004-05-23,5,2004
US,Washington,81.2,2004-05-24,5,2004
US,Washington,80.3,2004-05-25,5,2004
US,Washington,76.1,2004-05-26,5,2004
US,Washington,75.3,2004-05-27,5,2004
US,Washington,75.0,2004-05-28,5,2004
US,Washington,66.9,2004-05-29,5,2004
US,Washington,66.2,2004-05-30,5,2004
US,Washington,68.4,2004-05-31,5,2004
US,Washington,69.6,2004-06-01,6,2004
US,Washington,72.5,2004-06-02,6,2004
US,Washington,72.6,2004-06-03,6,2004
US,Washington,67.7,2004-06-04,6,2004
US,Washington,62.6,2004-06-05,6,2004
US,Washington,62.1,2004-06-06,6,2004
US,Washington,69.7,2004-06-07,6,2004
US,Washington,72.5,2004-06-08,6,2004
US,Washington,78.9,2004-06-09,6,2004
US,Washington,81.2,2004-06-10,6,2004
US,Washington,70.9,2004-06-11,6,2004
US,Washington,65.6,2004-06-12,6,2004
US,Washington,67.1,2004-06-13,6,2004
US,Washington,75.2,2004-06-14,6,2004
US,Washington,79.3,2004-06-15,6,2004
US,Washington,77.8,2004-06-16,6,2004
US,Washington,79.9,2004-06-17,6,2004
US,Washington,79.7,2004-06-18,6,2004
US,Washington,77.6,2004-06-19,6,2004
US,Washington,68.0,2004-06-20,6,2004
US,Washington,70.0,2004-06-21,6,2004
US,Washington,75.6,2004-06-22,6,2004
US,Washington,73.9,2004-06-23,6,2004
US,Washington,75.4,2004-06-24,6,2004
US,Washington,76.7,2004-06-25,6,2004
US,Washington,75.0,2004-06-26,6,2004
US,Washington,72.1,2004-06-27,6,2004
US,Washington,74.0,2004-06-28,6,2004
US,Washington,72.9,2004-06-29,6,2004
US,Washington,75.1,2004-06-30,6,2004
US,Washington,76.8,2004-07-01,7,2004
US,Washington,84.9,2004-07-02,7,2004
US,Washington,80.4,2004-07-03,7,2004
US,Washington,76.8,2004-07-04,7,2004
US,Washington,80.1,2004-07-05,7,2004
US,Washington,82.4,2004-07-06,7,2004
US,Washington,80.3,2004-07-07,7,2004
US,Washington,77.4,2004-07-08,7,2004
US,Washington,79.9,2004-07-09,7,2004
US,Washington,78.1,2004-07-10,7,2004
US,Washington,80.5,2004-07-11,7,2004
US,Washington,79.5,2004-07-12,7,2004
US,Washington,78.8,2004-07-13,7,2004
US,Washington,78.2,2004-07-14,7,2004
US,Washington,76.5,2004-07-15,7,2004
US,Washington,76.9,2004-07-16,7,2004
US,Washington,78.0,2004-07-17,7,2004
US,Washington,71.7,2004-07-18,7,2004
US,Washington,74.3,2004-07-19,7,2004
US,Washington,77.2,2004-07-20,7,2004
US,Washington,79.9,2004-07-21,7,2004
US,Washington,80.6,2004-07-22,7,2004
US,Washington,76.5,2004-07-23,7,2004
US,Washington,74.5,2004-07-24,7,2004
US,Washington,72.5,2004-07-25,7,2004
US,Washington,72.6,2004-07-26,7,2004
US,Washington,77.0,2004-07-27,7,2004
US,Washington,77.4,2004-07-28,7,2004
US,Washington,77.3,2004-07-29,7,2004
US,Washington,79.7,2004-07-30,7,2004
US,Washington,81.3,2004-07-31,7,2004
US,Washington,79.1,2004-08-01,8,2004
US,Washington,77.9,2004-08-02,8,2004
US,Washington,78.8,2004-08-03,8,2004
US,Washington,82.2,2004-08-04,8,2004
US,Washington,75.0,2004-08-05,8,2004
US,Washington,69.3,2004-08-06,8,2004
US,Washington,67.2,2004-08-07,8,2004
US,Washington,70.8,2004-08-08,8,2004
US,Washington,74.2,2004-08-09,8,2004
US,Washington,76.2,2004-08-10,8,2004
US,Washington,76.5,2004-08-11,8,2004
US,Washington,74.4,2004-08-12,8,2004
US,Washington,72.8,2004-08-13,8,2004
US,Washington,68.5,2004-08-14,8,2004
US,Washington,69.5,2004-08-15,8,2004
US,Washington,74.9,2004-08-16,8,2004
US,Washington,74.0,2004-08-17,8,2004
US,Washington,75.7,2004-08-18,8,2004
US,Washington,76.5,2004-08-19,8,2004
US,Washington,80.0,2004-08-20,8,2004
US,Washington,78.5,2004-08-21,8,2004
US,Washington,70.2,2004-08-22,8,2004
US,Washington,73.1,2004-08-23,8,2004
US,Washington,76.5,2004-08-24,8,2004
US,Washington,76.5,2004-08-25,8,2004
US,Washington,76.1,2004-08-26,8,2004
US,Washington,76.9,2004-08-27,8,2004
US,Washington,79.2,2004-08-28,8,2004
US,Washington,79.3,2004-08-29,8,2004
US,Washington,78.8,2004-08-30,8,2004
US,Washington,78.8,2004-08-31,8,2004
US,Washington,75.3,2004-09-01,9,2004
US,Washington,75.4,2004-09-02,9,2004
US,Washington,74.3,2004-09-03,9,2004
US,Washington,76.1,2004-09-04,9,2004
US,Washington,74.4,2004-09-05,9,2004
US,Washington,69.6,2004-09-06,9,2004
US,Washington,73.9,2004-09-07,9,2004
US,Washington,75.9,2004-09-08,9,2004
US,Washington,77.4,2004-09-09,9,2004
US,Washington,73.3,2004-09-10,9,2004
US,Washington,72.0,2004-09-11,9,2004
US,Washington,71.7,2004-09-12,9,2004
US,Washington,73.4,2004-09-13,9,2004
US,Washington,72.8,2004-09-14,9,2004
US,Washington,68.3,2004-09-15,9,2004
US,Washington,71.3,2004-09-16,9,2004
US,Washington,74.8,2004-09-17,9,2004
US,Washington,70.1,2004-09-18,9,2004
US,Washington,61.7,2004-09-19,9,2004
US,Washington,61.8,2004-09-20,9,2004
US,Washington,65.4,2004-09-21,9,2004
US,Washington,71.5,2004-09-22,9,2004
US,Washington,72.5,2004-09-23,9,2004
US,Washington,72.3,2004-09-24,9,2004
US,Washington,68.8,2004-09-25,9,2004
US,Washington,68.5,2004-09-26,9,2004
US,Washington,69.8,2004-09-27,9,2004
US,Washington,72.4,2004-09-28,9,2004
US,Washington,68.2,2004-09-29,9,2004
US,Washington,68.9,2004-09-30,9,2004
US,Washington,66.0,2004-10-01,10,2004
US,Washington,67.6,2004-10-02,10,2004
US,Washington,64.5,2004-10-03,10,2004
US,Washington,64.5,2004-10-04,10,2004
US,Washington,59.7,2004-10-05,10,2004
US,Washington,55.2,2004-10-06,10,2004
US,Washington,60.0,2004-10-07,10,2004
US,Washington,63.4,2004-10-08,10,2004
US,Washington,63.5,2004-10-09,10,2004
US,Washington,65.2,2004-10-10,10,2004
US,Washington,56.6,2004-10-11,10,2004
US,Washington,54.6,2004-10-12,10,2004
US,Washington,55.1,2004-10-13,10,2004
US,Washington,60.6,2004-10-14,10,2004
US,Washington,61.8,2004-10-15,10,2004
US,Washington,53.5,2004-10-16,10,2004
US,Washington,52.4,2004-10-17,10,2004
US,Washington,53.1,2004-10-18,10,2004
US,Washington,58.4,2004-10-19,10,2004
US,Washington,54.1,2004-10-20,10,2004
US,Washington,54.1,2004-10-21,10,2004
US,Washington,53.4,2004-10-22,10,2004
US,Washington,50.5,2004-10-23,10,2004
US,Washington,49.6,2004-10-24,10,2004
US,Washington,53.0,2004-10-25,10,2004
US,Washington,55.6,2004-10-26,10,2004
US,Washington,56.0,2004-10-27,10,2004
US,Washington,56.4,2004-10-28,10,2004
US,Washington,55.9,2004-10-29,10,2004
US,Washington,61.4,2004-10-30,10,2004
US,Washington,67.9,2004-10-31,10,2004
US,Washington,62.7,2004-11-01,11,2004
US,Washington,61.1,2004-11-02,11,2004
US,Washington,63.8,2004-11-03,11,2004
US,Washington,51.4,2004-11-04,11,2004
US,Washington,52.4,2004-11-05,11,2004
US,Washington,50.0,2004-11-06,11,2004
US,Washington,54.3,2004-11-07,11,2004
US,Washington,52.4,2004-11-08,11,2004
US,Washington,43.1,2004-11-09,11,2004
US,Washington,42.2,2004-11-10,11,2004
US,Washington,48.5,2004-11-11,11,2004
US,Washington,47.7,2004-11-12,11,2004
US,Washington,44.2,2004-11-13,11,2004
US,Washington,41.2,2004-11-14,11,2004
US,Washington,45.2,2004-11-15,11,2004
US,Washington,50.3,2004-11-16,11,2004
US,Washington,50.8,2004-11-17,11,2004
US,Washington,52.8,2004-11-18,11,2004
US,Washington,53.4,2004-11-19,11,2004
US,Washington,55.9,2004-11-20,11,2004
US,Washington,56.6,2004-11-21,11,2004
US,Washington,54.7,2004-11-22,11,2004
US,Washington,52.3,2004-11-23,11,2004
US,Washington,55.7,2004-11-24,11,2004
US,Washington,58.8,2004-11-25,11,2004
US,Washington,40.5,2004-11-26,11,2004
US,Washington,44.3,2004-11-27,11,2004
US,Washington,54.2,2004-11-28,11,2004
US,Washington,45.1,2004-11-29,11,2004
US,Washington,47.4,2004-11-30,11,2004
US,Washington,50.8,2004-12-01,12,2004
US,Washington,44.7,2004-12-02,12,2004
US,Washington,43.3,2004-12-03,12,2004
US,Washington,40.2,2004-12-04,12,2004
US,Washington,45.2,2004-12-05,12,2004
US,Washington,47.4,2004-12-06,12,2004
US,Washington,51.1,2004-12-07,12,2004
US,Washington,59.0,2004-12-08,12,2004
US,Washington,47.1,2004-12-09,12,2004
US,Washington,51.7,2004-12-10,12,2004
US,Washington,50.1,2004-12-11,12,2004
US,Washington,44.2,2004-12-12,12,2004
US,Washington,45.9,2004-12-13,12,2004
US,Washington,36.8,2004-12-14,12,2004
US,Washington,31.5,2004-12-15,12,2004
US,Washington,33.7,2004-12-16,12,2004
US,Washington,42.1,2004-12-17,12,2004
US,Washington,38.0,2004-12-18,12,2004
US,Washington,37.1,2004-12-19,12,2004
US,Washington,18.7,2004-12-20,12,2004
US,Washington,28.1,2004-12-21,12,2004
US,Washington,41.3,2004-12-22,12,2004
US,Washington,53.1,2004-12-23,12,2004
US,Washington,32.5,2004-12-24,12,2004
US,Washington,27.4,2004-12-25,12,2004
US,Washington,27.6,2004-12-26,12,2004
US,Washington,29.1,2004-12-27,12,2004
US,Washington,27.1,2004-12-28,12,2004
US,Washington,38.8,2004-12-29,12,2004
US,Washington,42.0,2004-12-30,12,2004
US,Washington,46.8,2004-12-31,12,2004
US,Washington,50.2,2005-01-01,1,2005
US,Washington,44.3,2005-01-02,1,2005
US,Washington,48.1,2005-01-03,1,2005
US,Washington,58.6,2005-01-04,1,2005
US,Washington,46.6,2005-01-05,1,2005
US,Washington,40.4,2005-01-06,1,2005
US,Washington,44.4,2005-01-07,1,2005
US,Washington,44.2,2005-01-08,1,2005
US,Washington,40.7,2005-01-09,1,2005
US,Washington,41.7,2005-01-10,1,2005
US,Washington,45.6,2005-01-11,1,2005
US,Washington,45.7,2005-01-12,1,2005
US,Washington,52.6,2005-01-13,1,2005
US,Washington,52.8,2005-01-14,1,2005
US,Washington,34.6,2005-01-15,1,2005
US,Washington,32.6,2005-01-16,1,2005
US,Washington,27.1,2005-01-17,1,2005
US,Washington,18.7,2005-01-18,1,2005
US,Washington,20.3,2005-01-19,1,2005
US,Washington,30.4,2005-01-20,1,2005
US,Washington,26.9,2005-01-21,1,2005
US,Washington,19.6,2005-01-22,1,2005
US,Washington,19.3,2005-01-23,1,2005
US,Washington,18.9,2005-01-24,1,2005
US,Washington,30.1,2005-01-25,1,2005
US,Washington,36.2,2005-01-26,1,2005
US,Washington,26.6,2005-01-27,1,2005
US,Washington,19.3,2005-01-28,1,2005
US,Washington,25.2,2005-01-29,1,2005
US,Washington,30.7,2005-01-30,1,2005
US,Washington,31.3,2005-01-31,1,2005
US,Washington,30.5,2005-02-01,2,2005
US,Washington,32.4,2005-02-02,2,2005
US,Washington,34.2,2005-02-03,2,2005
US,Washington,38.2,2005-02-04,2,2005
US,Washington,43.1,2005-02-05,2,2005
US,Washington,41.7,2005-02-06,2,2005
US,Washington,44.0,2005-02-07,2,2005
US,Washington,47.0,2005-02-08,2,2005
US,Washington,50.4,2005-02-09,2,2005
US,Washington,44.8,2005-02-10,2,2005
US,Washington,33.1,2005-02-11,2,2005
US,Washington,38.7,2005-02-12,2,2005
US,Washington,42.0,2005-02-13,2,2005
US,Washington,40.5,2005-02-14,2,2005
US,Washington,46.9,2005-02-15,2,2005
US,Washington,50.3,2005-02-16,2,2005
US,Washington,40.2,2005-02-17,2,2005
US,Washington,30.7,2005-02-18,2,2005
US,Washington,27.9,2005-02-19,2,2005
US,Washington,34.8,2005-02-20,2,2005
US,Washington,42.9,2005-02-21,2,2005
US,Washington,44.0,2005-02-22,2,2005
US,Washington,42.4,2005-02-23,2,2005
US,Washington,33.1,2005-02-24,2,2005
US,Washington,29.9,2005-02-25,2,2005
US,Washington,34.9,2005-02-26,2,2005
US,Washington,34.9,2005-02-27,2,2005
US,Washington,32.8,2005-02-28,2,2005
US,Washington,33.8,2005-03-01,3,2005
US,Washington,33.6,2005-03-02,3,2005
US,Washington,30.2,2005-03-03,3,2005
US,Washington,33.2,2005-03-04,3,2005
US,Washington,39.7,2005-03-05,3,2005
US,Washington,42.1,2005-03-06,3,2005
US,Washington,53.2,2005-03-07,3,2005
US,Washington,45.3,2005-03-08,3,2005
US,Washington,27.7,2005-03-09,3,2005
US,Washington,31.6,2005-03-10,3,2005
US,Washington,40.2,2005-03-11,3,2005
US,Washington,40.7,2005-03-12,3,2005
US,Washington,41.8,2005-03-13,3,2005
US,Washington,40.5,2005-03-14,3,2005
US,Washington,38.8,2005-03-15,3,2005
US,Washington,41.7,2005-03-16,3,2005
US,Washington,42.6,2005-03-17,3,2005
US,Washington,42.9,2005-03-18,3,2005
US,Washington,47.5,2005-03-19,3,2005
US,Washington,49.5,2005-03-20,3,2005
US,Washington,47.0,2005-03-21,3,2005
US,Washington,44.7,2005-03-22,3,2005
US,Washington,45.6,2005-03-23,3,2005
US,Washington,42.6,2005-03-24,3,2005
US,Washington,45.2,2005-03-25,3,2005
US,Washington,45.4,2005-03-26,3,2005
US,Washington,45.9,2005-03-27,3,2005
US,Washington,46.5,2005-03-28,3,2005
US,Washington,53.7,2005-03-29,3,2005
US,Washington,54.1,2005-03-30,3,2005
US,Washington,49.7,2005-03-31,3,2005
US,Washington,53.5,2005-04-01,4,2005
US,Washington,52.4,2005-04-02,4,2005
US,Washington,46.0,2005-04-03,4,2005
US,Washington,53.5,2005-04-04,4,2005
US,Washington,55.9,2005-04-05,4,2005
US,Washington,63.1,2005-04-06,4,2005
US,Washington,68.1,2005-04-07,4,2005
US,Washington,61.4,2005-04-08,4,2005
US,Washington,55.9,2005-04-09,4,2005
US,Washington,57.1,2005-04-10,4,2005
US,Washington,60.3,2005-04-11,4,2005
US,Washington,50.1,2005-04-12,4,2005
US,Washington,52.3,2005-04-13,4,2005
US,Washington,53.1,2005-04-14,4,2005
US,Washington,51.2,2005-04-15,4,2005
US,Washington,50.6,2005-04-16,4,2005
US,Washington,55.7,2005-04-17,4,2005
US,Washington,64.5,2005-04-18,4,2005
US,Washington,67.4,2005-04-19,4,2005
US,Washington,70.8,2005-04-20,4,2005
US,Washington,66.6,2005-04-21,4,2005
US,Washington,53.2,2005-04-22,4,2005
US,Washington,57.7,2005-04-23,4,2005
US,Washington,47.5,2005-04-24,4,2005
US,Washington,50.1,2005-04-25,4,2005
US,Washington,56.9,2005-04-26,4,2005
US,Washington,61.6,2005-04-27,4,2005
US,Washington,58.8,2005-04-28,4,2005
US,Washington,55.4,2005-04-29,4,2005
US,Washington,59.8,2005-04-30,4,2005
US,Washington,59.5,2005-05-01,5,2005
US,Washington,54.7,2005-05-02,5,2005
US,Washington,50.2,2005-05-03,5,2005
US,Washington,55.2,2005-05-04,5,2005
US,Washington,54.8,2005-05-05,5,2005
US,Washington,53.4,2005-05-06,5,2005
US,Washington,56.1,2005-05-07,5,2005
US,Washington,64.6,2005-05-08,5,2005
US,Washington,66.1,2005-05-09,5,2005
US,Washington,64.1,2005-05-10,5,2005
US,Washington,65.8,2005-05-11,5,2005
US,Washington,71.3,2005-05-12,5,2005
US,Washington,60.3,2005-05-13,5,2005
US,Washington,64.3,2005-05-14,5,2005
US,Washington,66.5,2005-05-15,5,2005
US,Washington,63.2,2005-05-16,5,2005
US,Washington,60.7,2005-05-17,5,2005
US,Washington,64.0,2005-05-18,5,2005
US,Washington,63.3,2005-05-19,5,2005
US,Washington,56.7,2005-05-20,5,2005
US,Washington,59.0,2005-05-21,5,2005
US,Washington,65.0,2005-05-22,5,2005
US,Washington,61.6,2005-05-23,5,2005
US,Washington,57.2,2005-05-24,5,2005
US,Washington,55.3,2005-05-25,5,2005
US,Washington,64.5,2005-05-26,5,2005
US,Washington,72.7,2005-05-27,5,2005
US,Washington,67.2,2005-05-28,5,2005
US,Washington,66.6,2005-05-29,5,2005
US,Washington,66.1,2005-05-30,5,2005
US,Washington,67.6,2005-05-31,5,2005
US,Washington,68.5,2005-06-01,6,2005
US,Washington,63.2,2005-06-02,6,2005
US,Washington,62.6,2005-06-03,6,2005
US,Washington,67.9,2005-06-04,6,2005
US,Washington,73.9,2005-06-05,6,2005
US,Washington,78.8,2005-06-06,6,2005
US,Washington,77.6,2005-06-07,6,2005
US,Washington,80.0,2005-06-08,6,2005
US,Washington,80.2,2005-06-09,6,2005
US,Washington,79.0,2005-06-10,6,2005
US,Washington,79.2,2005-06-11,6,2005
US,Washington,78.4,2005-06-12,6,2005
US,Washington,81.4,2005-06-13,6,2005
US,Washington,82.1,2005-06-14,6,2005
US,Washington,83.2,2005-06-15,6,2005
US,Washington,78.6,2005-06-16,6,2005
US,Washington,71.1,2005-06-17,6,2005
US,Washington,71.3,2005-06-18,6,2005
US,Washington,71.5,2005-06-19,6,2005
US,Washington,66.9,2005-06-20,6,2005
US,Washington,70.1,2005-06-21,6,2005
US,Washington,73.9,2005-06-22,6,2005
US,Washington,72.9,2005-06-23,6,2005
US,Washington,75.5,2005-06-24,6,2005
US,Washington,79.8,2005-06-25,6,2005
US,Washington,80.4,2005-06-26,6,2005
US,Washington,79.7,2005-06-27,6,2005
US,Washington,82.3,2005-06-28,6,2005
US,Washington,78.1,2005-06-29,6,2005
US,Washington,76.8,2005-06-30,6,2005
US,Washington,82.3,2005-07-01,7,2005
US,Washington,81.7,2005-07-02,7,2005
US,Washington,79.1,2005-07-03,7,2005
US,Washington,79.4,2005-07-04,7,2005
US,Washington,80.4,2005-07-05,7,2005
US,Washington,78.3,2005-07-06,7,2005
US,Washington,79.1,2005-07-07,7,2005
US,Washington,73.0,2005-07-08,7,2005
US,Washington,77.0,2005-07-09,7,2005
US,Washington,79.8,2005-07-10,7,2005
US,Washington,80.3,2005-07-11,7,2005
US,Washington,83.0,2005-07-12,7,2005
US,Washington,80.5,2005-07-13,7,2005
US,Washington,78.9,2005-07-14,7,2005
US,Washington,78.1,2005-07-15,7,2005
US,Washington,81.1,2005-07-16,7,2005
US,Washington,80.4,2005-07-17,7,2005
US,Washington,83.5,2005-07-18,7,2005
US,Washington,84.2,2005-07-19,7,2005
US,Washington,83.5,2005-07-20,7,2005
US,Washington,83.4,2005-07-21,7,2005
US,Washington,82.5,2005-07-22,7,2005
US,Washington,81.0,2005-07-23,7,2005
US,Washington,76.9,2005-07-24,7,2005
US,Washington,80.4,2005-07-25,7,2005
US,Washington,87.4,2005-07-26,7,2005
US,Washington,87.4,2005-07-27,7,2005
US,Washington,76.2,2005-07-28,7,2005
US,Washington,75.3,2005-07-29,7,2005
US,Washington,77.1,2005-07-30,7,2005
US,Washington,76.7,2005-07-31,7,2005
US,Washington,78.6,2005-08-01,8,2005
US,Washington,82.0,2005-08-02,8,2005
US,Washington,84.9,2005-08-03,8,2005
US,Washington,86.0,2005-08-04,8,2005
US,Washington,85.8,2005-08-05,8,2005
US,Washington,82.7,2005-08-06,8,2005
US,Washington,81.0,2005-08-07,8,2005
US,Washington,80.7,2005-08-08,8,2005
US,Washington,73.3,2005-08-09,8,2005
US,Washington,77.3,2005-08-10,8,2005
US,Washington,82.1,2005-08-11,8,2005
US,Washington,85.0,2005-08-12,8,2005
US,Washington,85.1,2005-08-13,8,2005
US,Washington,85.7,2005-08-14,8,2005
US,Washington,84.4,2005-08-15,8,2005
US,Washington,77.7,2005-08-16,8,2005
US,Washington,76.3,2005-08-17,8,2005
US,Washington,78.7,2005-08-18,8,2005
US,Washington,74.5,2005-08-19,8,2005
US,Washington,78.7,2005-08-20,8,2005
US,Washington,85.0,2005-08-21,8,2005
US,Washington,80.9,2005-08-22,8,2005
US,Washington,76.5,2005-08-23,8,2005
US,Washington,75.8,2005-08-24,8,2005
US,Washington,74.0,2005-08-25,8,2005
US,Washington,73.2,2005-08-26,8,2005
US,Washington,70.4,2005-08-27,8,2005
US,Washington,76.6,2005-08-28,8,2005
US,Washington,78.2,2005-08-29,8,2005
US,Washington,79.5,2005-08-30,8,2005
US,Washington,82.3,2005-08-31,8,2005
US,Washington,77.5,2005-09-01,9,2005
US,Washington,79.0,2005-09-02,9,2005
US,Washington,76.9,2005-09-03,9,2005
US,Washington,73.8,2005-09-04,9,2005
US,Washington,73.9,2005-09-05,9,2005
US,Washington,72.6,2005-09-06,9,2005
US,Washington,71.7,2005-09-07,9,2005
US,Washington,72.4,2005-09-08,9,2005
US,Washington,74.4,2005-09-09,9,2005
US,Washington,75.3,2005-09-10,9,2005
US,Washington,73.4,2005-09-11,9,2005
US,Washington,73.2,2005-09-12,9,2005
US,Washington,75.2,2005-09-13,9,2005
US,Washington,79.0,2005-09-14,9,2005
US,Washington,80.8,2005-09-15,9,2005
US,Washington,80.5,2005-09-16,9,2005
US,Washington,79.9,2005-09-17,9,2005
US,Washington,77.1,2005-09-18,9,2005
US,Washington,76.3,2005-09-19,9,2005
US,Washington,78.4,2005-09-20,9,2005
US,Washington,77.0,2005-09-21,9,2005
US,Washington,73.8,2005-09-22,9,2005
US,Washington,79.6,2005-09-23,9,2005
US,Washington,73.1,2005-09-24,9,2005
US,Washington,71.5,2005-09-25,9,2005
US,Washington,73.9,2005-09-26,9,2005
US,Washington,72.2,2005-09-27,9,2005
US,Washington,67.3,2005-09-28,9,2005
US,Washington,68.9,2005-09-29,9,2005
US,Washington,60.8,2005-09-30,9,2005
US,Washington,63.1,2005-10-01,10,2005
US,Washington,67.6,2005-10-02,10,2005
US,Washington,68.0,2005-10-03,10,2005
US,Washington,70.0,2005-10-04,10,2005
US,Washington,72.0,2005-10-05,10,2005
US,Washington,72.6,2005-10-06,10,2005
US,Washington,72.9,2005-10-07,10,2005
US,Washington,70.3,2005-10-08,10,2005
US,Washington,59.5,2005-10-09,10,2005
US,Washington,62.5,2005-10-10,10,2005
US,Washington,63.7,2005-10-11,10,2005
US,Washington,62.5,2005-10-12,10,2005
US,Washington,57.8,2005-10-13,10,2005
US,Washington,63.4,2005-10-14,10,2005
US,Washington,66.7,2005-10-15,10,2005
US,Washington,61.4,2005-10-16,10,2005
US,Washington,59.7,2005-10-17,10,2005
US,Washington,62.2,2005-10-18,10,2005
US,Washington,63.2,2005-10-19,10,2005
US,Washington,61.1,2005-10-20,10,2005
US,Washington,54.1,2005-10-21,10,2005
US,Washington,54.4,2005-10-22,10,2005
US,Washington,54.6,2005-10-23,10,2005
US,Washington,53.6,2005-10-24,10,2005
US,Washington,46.0,2005-10-25,10,2005
US,Washington,47.6,2005-10-26,10,2005
US,Washington,49.0,2005-10-27,10,2005
US,Washington,47.9,2005-10-28,10,2005
US,Washington,46.1,2005-10-29,10,2005
US,Washington,52.9,2005-10-30,10,2005
US,Washington,53.2,2005-10-31,10,2005
US,Washington,56.2,2005-11-01,11,2005
US,Washington,55.9,2005-11-02,11,2005
US,Washington,51.7,2005-11-03,11,2005
US,Washington,55.5,2005-11-04,11,2005
US,Washington,60.0,2005-11-05,11,2005
US,Washington,61.7,2005-11-06,11,2005
US,Washington,62.0,2005-11-07,11,2005
US,Washington,53.9,2005-11-08,11,2005
US,Washington,57.4,2005-11-09,11,2005
US,Washington,58.7,2005-11-10,11,2005
US,Washington,46.0,2005-11-11,11,2005
US,Washington,47.3,2005-11-12,11,2005
US,Washington,54.4,2005-11-13,11,2005
US,Washington,60.4,2005-11-14,11,2005
US,Washington,59.6,2005-11-15,11,2005
US,Washington,64.1,2005-11-16,11,2005
US,Washington,42.2,2005-11-17,11,2005
US,Washington,34.0,2005-11-18,11,2005
US,Washington,38.3,2005-11-19,11,2005
US,Washington,44.8,2005-11-20,11,2005
US,Washington,47.1,2005-11-21,11,2005
US,Washington,45.7,2005-11-22,11,2005
US,Washington,37.0,2005-11-23,11,2005
US,Washington,39.3,2005-11-24,11,2005
US,Washington,28.2,2005-11-25,11,2005
US,Washington,34.5,2005-11-26,11,2005
US,Washington,42.9,2005-11-27,11,2005
US,Washington,54.1,2005-11-28,11,2005
US,Washington,64.1,2005-11-29,11,2005
US,Washington,52.6,2005-11-30,11,2005
US,Washington,39.1,2005-12-01,12,2005
US,Washington,38.0,2005-12-02,12,2005
US,Washington,30.9,2005-12-03,12,2005
US,Washington,40.2,2005-12-04,12,2005
US,Washington,37.3,2005-12-05,12,2005
US,Washington,32.4,2005-12-06,12,2005
US,Washington,32.2,2005-12-07,12,2005
US,Washington,28.4,2005-12-08,12,2005
US,Washington,32.8,2005-12-09,12,2005
US,Washington,31.3,2005-12-10,12,2005
US,Washington,36.9,2005-12-11,12,2005
US,Washington,37.4,2005-12-12,12,2005
US,Washington,28.4,2005-12-13,12,2005
US,Washington,22.8,2005-12-14,12,2005
US,Washington,28.8,2005-12-15,12,2005
US,Washington,40.6,2005-12-16,12,2005
US,Washington,38.7,2005-12-17,12,2005
US,Washington,37.6,2005-12-18,12,2005
US,Washington,35.0,2005-12-19,12,2005
US,Washington,30.2,2005-12-20,12,2005
US,Washington,31.0,2005-12-21,12,2005
US,Washington,33.2,2005-12-22,12,2005
US,Washington,36.2,2005-12-23,12,2005
US,Washington,43.4,2005-12-24,12,2005
US,Washington,38.0,2005-12-25,12,2005
US,Washington,41.6,2005-12-26,12,2005
US,Washington,41.7,2005-12-27,12,2005
US,Washington,40.2,2005-12-28,12,2005
US,Washington,47.8,2005-12-29,12,2005
